"","station","parameter","time","value","unit","qaqc_flag_id"
"83","FRK","DissolvedOxygen",2021-01-01 20:30:00,9.83,"mg/L","G"
"84","FRK","DissolvedOxygen",2021-01-01 20:45:00,9.81,"mg/L","G"
"85","FRK","DissolvedOxygen",2021-01-01 21:00:00,9.82,"mg/L","G"
"86","FRK","DissolvedOxygen",2021-01-01 21:15:00,9.82,"mg/L","G"
"87","FRK","DissolvedOxygen",2021-01-01 21:30:00,9.82,"mg/L","G"
"88","FRK","DissolvedOxygen",2021-01-01 21:45:00,9.83,"mg/L","G"
"89","FRK","DissolvedOxygen",2021-01-01 22:00:00,9.82,"mg/L","G"
"90","FRK","DissolvedOxygen",2021-01-01 22:15:00,9.83,"mg/L","G"
"91","FRK","DissolvedOxygen",2021-01-01 22:30:00,9.85,"mg/L","G"
"92","FRK","DissolvedOxygen",2021-01-01 22:45:00,9.86,"mg/L","G"
"93","FRK","DissolvedOxygen",2021-01-01 23:00:00,9.88,"mg/L","G"
"94","FRK","DissolvedOxygen",2021-01-01 23:15:00,9.91,"mg/L","G"
"95","FRK","DissolvedOxygen",2021-01-01 23:30:00,9.93,"mg/L","G"
"96","FRK","DissolvedOxygen",2021-01-01 23:45:00,9.94,"mg/L","G"
"97","FRK","DissolvedOxygen",2021-01-02 00:00:00,9.93,"mg/L","G"
"98","FRK","DissolvedOxygen",2021-01-02 00:15:00,9.91,"mg/L","G"
"99","FRK","DissolvedOxygen",2021-01-02 00:30:00,9.88,"mg/L","G"
"100","FRK","DissolvedOxygen",2021-01-02 00:45:00,9.84,"mg/L","G"
"101","FRK","DissolvedOxygen",2021-01-02 01:00:00,9.82,"mg/L","G"
"102","FRK","DissolvedOxygen",2021-01-02 01:15:00,9.83,"mg/L","G"
"103","FRK","DissolvedOxygen",2021-01-02 01:30:00,9.85,"mg/L","G"
"104","FRK","DissolvedOxygen",2021-01-02 01:45:00,9.87,"mg/L","G"
"105","FRK","DissolvedOxygen",2021-01-02 02:00:00,9.89,"mg/L","G"
"106","FRK","DissolvedOxygen",2021-01-02 02:15:00,9.9,"mg/L","G"
"107","FRK","DissolvedOxygen",2021-01-02 02:30:00,9.9,"mg/L","G"
"108","FRK","DissolvedOxygen",2021-01-02 02:45:00,9.88,"mg/L","G"
"109","FRK","DissolvedOxygen",2021-01-02 03:00:00,9.86,"mg/L","G"
"110","FRK","DissolvedOxygen",2021-01-02 03:15:00,9.8,"mg/L","G"
"111","FRK","DissolvedOxygen",2021-01-02 03:30:00,9.76,"mg/L","G"
"112","FRK","DissolvedOxygen",2021-01-02 03:45:00,9.72,"mg/L","G"
"113","FRK","DissolvedOxygen",2021-01-02 04:00:00,9.73,"mg/L","G"
"114","FRK","DissolvedOxygen",2021-01-02 04:15:00,9.78,"mg/L","G"
"115","FRK","DissolvedOxygen",2021-01-02 04:30:00,9.78,"mg/L","G"
"116","FRK","DissolvedOxygen",2021-01-02 04:45:00,9.78,"mg/L","G"
"117","FRK","DissolvedOxygen",2021-01-02 05:00:00,9.75,"mg/L","G"
"118","FRK","DissolvedOxygen",2021-01-02 05:15:00,9.73,"mg/L","G"
"119","FRK","DissolvedOxygen",2021-01-02 05:30:00,9.71,"mg/L","G"
"120","FRK","DissolvedOxygen",2021-01-02 05:45:00,9.7,"mg/L","G"
"121","FRK","DissolvedOxygen",2021-01-02 06:00:00,9.7,"mg/L","G"
"122","FRK","DissolvedOxygen",2021-01-02 06:15:00,9.7,"mg/L","G"
"123","FRK","DissolvedOxygen",2021-01-02 06:30:00,9.71,"mg/L","G"
"124","FRK","DissolvedOxygen",2021-01-02 06:45:00,9.72,"mg/L","G"
"125","FRK","DissolvedOxygen",2021-01-02 07:00:00,9.73,"mg/L","G"
"126","FRK","DissolvedOxygen",2021-01-02 07:15:00,9.72,"mg/L","G"
"127","FRK","DissolvedOxygen",2021-01-02 07:30:00,9.73,"mg/L","G"
"128","FRK","DissolvedOxygen",2021-01-02 07:45:00,9.74,"mg/L","G"
"129","FRK","DissolvedOxygen",2021-01-02 08:00:00,9.75,"mg/L","G"
"130","FRK","DissolvedOxygen",2021-01-02 08:15:00,9.77,"mg/L","G"
"131","FRK","DissolvedOxygen",2021-01-02 08:30:00,9.77,"mg/L","G"
"132","FRK","DissolvedOxygen",2021-01-02 08:45:00,9.78,"mg/L","G"
"133","FRK","DissolvedOxygen",2021-01-02 09:00:00,9.75,"mg/L","G"
"134","FRK","DissolvedOxygen",2021-01-02 09:15:00,9.72,"mg/L","G"
"135","FRK","DissolvedOxygen",2021-01-02 09:30:00,9.67,"mg/L","G"
"136","FRK","DissolvedOxygen",2021-01-02 09:45:00,9.66,"mg/L","G"
"137","FRK","DissolvedOxygen",2021-01-02 10:00:00,9.64,"mg/L","G"
"138","FRK","DissolvedOxygen",2021-01-02 10:15:00,9.64,"mg/L","G"
"139","FRK","DissolvedOxygen",2021-01-02 10:30:00,9.61,"mg/L","G"
"140","FRK","DissolvedOxygen",2021-01-02 10:45:00,9.6,"mg/L","G"
"141","FRK","DissolvedOxygen",2021-01-02 11:00:00,9.61,"mg/L","G"
"142","FRK","DissolvedOxygen",2021-01-02 11:15:00,9.62,"mg/L","G"
"143","FRK","DissolvedOxygen",2021-01-02 11:30:00,9.66,"mg/L","G"
"144","FRK","DissolvedOxygen",2021-01-02 11:45:00,9.68,"mg/L","G"
"145","FRK","DissolvedOxygen",2021-01-02 12:00:00,9.7,"mg/L","G"
"146","FRK","DissolvedOxygen",2021-01-02 12:15:00,9.72,"mg/L","G"
"147","FRK","DissolvedOxygen",2021-01-02 12:30:00,9.73,"mg/L","G"
"148","FRK","DissolvedOxygen",2021-01-02 12:45:00,9.75,"mg/L","G"
"149","FRK","DissolvedOxygen",2021-01-02 13:00:00,9.75,"mg/L","G"
"150","FRK","DissolvedOxygen",2021-01-02 13:15:00,9.74,"mg/L","G"
"151","FRK","DissolvedOxygen",2021-01-02 13:30:00,9.76,"mg/L","G"
"152","FRK","DissolvedOxygen",2021-01-02 13:45:00,9.73,"mg/L","G"
"153","FRK","DissolvedOxygen",2021-01-02 14:00:00,9.71,"mg/L","G"
"154","FRK","DissolvedOxygen",2021-01-02 14:15:00,9.7,"mg/L","G"
"155","FRK","DissolvedOxygen",2021-01-02 14:30:00,9.74,"mg/L","G"
"156","FRK","DissolvedOxygen",2021-01-02 14:45:00,9.75,"mg/L","G"
"157","FRK","DissolvedOxygen",2021-01-02 15:00:00,9.78,"mg/L","G"
"158","FRK","DissolvedOxygen",2021-01-02 15:15:00,9.78,"mg/L","G"
"159","FRK","DissolvedOxygen",2021-01-02 15:30:00,9.78,"mg/L","G"
"160","FRK","DissolvedOxygen",2021-01-02 15:45:00,9.84,"mg/L","G"
"161","FRK","DissolvedOxygen",2021-01-02 16:00:00,9.87,"mg/L","G"
"162","FRK","DissolvedOxygen",2021-01-02 16:15:00,9.91,"mg/L","G"
"163","FRK","DissolvedOxygen",2021-01-02 16:30:00,9.95,"mg/L","G"
"164","FRK","DissolvedOxygen",2021-01-02 16:45:00,9.98,"mg/L","G"
"165","FRK","DissolvedOxygen",2021-01-02 17:00:00,10.02,"mg/L","G"
"166","FRK","DissolvedOxygen",2021-01-02 17:15:00,10.07,"mg/L","G"
"167","FRK","DissolvedOxygen",2021-01-02 17:30:00,10.14,"mg/L","G"
"168","FRK","DissolvedOxygen",2021-01-02 17:45:00,10.16,"mg/L","G"
"169","FRK","DissolvedOxygen",2021-01-02 18:00:00,10.19,"mg/L","G"
"170","FRK","DissolvedOxygen",2021-01-02 18:15:00,10.19,"mg/L","G"
"171","FRK","DissolvedOxygen",2021-01-02 18:30:00,10.17,"mg/L","G"
"172","FRK","DissolvedOxygen",2021-01-02 18:45:00,10.16,"mg/L","G"
"173","FRK","DissolvedOxygen",2021-01-02 19:00:00,10.17,"mg/L","G"
"174","FRK","DissolvedOxygen",2021-01-02 19:15:00,10.16,"mg/L","G"
"175","FRK","DissolvedOxygen",2021-01-02 19:30:00,10.07,"mg/L","G"
"176","FRK","DissolvedOxygen",2021-01-02 19:45:00,10.01,"mg/L","G"
"177","FRK","DissolvedOxygen",2021-01-02 20:00:00,9.93,"mg/L","G"
"178","FRK","DissolvedOxygen",2021-01-02 20:15:00,9.79,"mg/L","G"
"179","FRK","DissolvedOxygen",2021-01-02 20:30:00,9.73,"mg/L","G"
"180","FRK","DissolvedOxygen",2021-01-02 20:45:00,9.69,"mg/L","G"
"181","FRK","DissolvedOxygen",2021-01-02 21:00:00,9.68,"mg/L","G"
"182","FRK","DissolvedOxygen",2021-01-02 21:15:00,9.68,"mg/L","G"
"183","FRK","DissolvedOxygen",2021-01-02 21:30:00,9.68,"mg/L","G"
"184","FRK","DissolvedOxygen",2021-01-02 21:45:00,9.68,"mg/L","G"
"185","FRK","DissolvedOxygen",2021-01-02 22:00:00,9.68,"mg/L","G"
"186","FRK","DissolvedOxygen",2021-01-02 22:15:00,9.68,"mg/L","G"
"187","FRK","DissolvedOxygen",2021-01-02 22:30:00,9.68,"mg/L","G"
"188","FRK","DissolvedOxygen",2021-01-02 22:45:00,9.68,"mg/L","G"
"189","FRK","DissolvedOxygen",2021-01-02 23:00:00,9.67,"mg/L","G"
"190","FRK","DissolvedOxygen",2021-01-02 23:15:00,9.68,"mg/L","G"
"191","FRK","DissolvedOxygen",2021-01-02 23:30:00,9.69,"mg/L","G"
"192","FRK","DissolvedOxygen",2021-01-02 23:45:00,9.71,"mg/L","G"
"193","FRK","DissolvedOxygen",2021-01-03 00:00:00,9.73,"mg/L","G"
"194","FRK","DissolvedOxygen",2021-01-03 00:15:00,9.77,"mg/L","G"
"195","FRK","DissolvedOxygen",2021-01-03 00:30:00,9.79,"mg/L","G"
"196","FRK","DissolvedOxygen",2021-01-03 00:45:00,9.79,"mg/L","G"
"197","FRK","DissolvedOxygen",2021-01-03 01:00:00,9.77,"mg/L","G"
"198","FRK","DissolvedOxygen",2021-01-03 01:15:00,9.71,"mg/L","G"
"199","FRK","DissolvedOxygen",2021-01-03 01:30:00,9.65,"mg/L","G"
"200","FRK","DissolvedOxygen",2021-01-03 01:45:00,9.57,"mg/L","G"
"201","FRK","DissolvedOxygen",2021-01-03 02:00:00,9.56,"mg/L","G"
"202","FRK","DissolvedOxygen",2021-01-03 02:15:00,9.55,"mg/L","G"
"203","FRK","DissolvedOxygen",2021-01-03 02:30:00,9.61,"mg/L","G"
"204","FRK","DissolvedOxygen",2021-01-03 02:45:00,9.6,"mg/L","G"
"205","FRK","DissolvedOxygen",2021-01-03 03:00:00,9.61,"mg/L","G"
"206","FRK","DissolvedOxygen",2021-01-03 03:15:00,9.56,"mg/L","G"
"207","FRK","DissolvedOxygen",2021-01-03 03:30:00,9.5,"mg/L","G"
"208","FRK","DissolvedOxygen",2021-01-03 03:45:00,9.47,"mg/L","G"
"209","FRK","DissolvedOxygen",2021-01-03 04:00:00,9.46,"mg/L","G"
"210","FRK","DissolvedOxygen",2021-01-03 04:15:00,9.51,"mg/L","G"
"211","FRK","DissolvedOxygen",2021-01-03 04:30:00,9.56,"mg/L","G"
"212","FRK","DissolvedOxygen",2021-01-03 04:45:00,9.58,"mg/L","G"
"213","FRK","DissolvedOxygen",2021-01-03 05:00:00,9.56,"mg/L","G"
"214","FRK","DissolvedOxygen",2021-01-03 05:15:00,9.53,"mg/L","G"
"215","FRK","DissolvedOxygen",2021-01-03 05:30:00,9.49,"mg/L","G"
"216","FRK","DissolvedOxygen",2021-01-03 05:45:00,9.46,"mg/L","G"
"217","FRK","DissolvedOxygen",2021-01-03 06:00:00,9.45,"mg/L","G"
"218","FRK","DissolvedOxygen",2021-01-03 06:15:00,9.43,"mg/L","G"
"219","FRK","DissolvedOxygen",2021-01-03 06:30:00,9.43,"mg/L","G"
"220","FRK","DissolvedOxygen",2021-01-03 06:45:00,9.42,"mg/L","G"
"221","FRK","DissolvedOxygen",2021-01-03 07:00:00,9.42,"mg/L","G"
"222","FRK","DissolvedOxygen",2021-01-03 07:15:00,9.41,"mg/L","G"
"223","FRK","DissolvedOxygen",2021-01-03 07:30:00,9.43,"mg/L","G"
"224","FRK","DissolvedOxygen",2021-01-03 07:45:00,9.46,"mg/L","G"
"225","FRK","DissolvedOxygen",2021-01-03 08:00:00,9.5,"mg/L","G"
"226","FRK","DissolvedOxygen",2021-01-03 08:15:00,9.53,"mg/L","G"
"227","FRK","DissolvedOxygen",2021-01-03 08:30:00,9.56,"mg/L","G"
"228","FRK","DissolvedOxygen",2021-01-03 08:45:00,9.6,"mg/L","G"
"229","FRK","DissolvedOxygen",2021-01-03 09:00:00,9.65,"mg/L","G"
"230","FRK","DissolvedOxygen",2021-01-03 09:15:00,9.69,"mg/L","G"
"231","FRK","DissolvedOxygen",2021-01-03 09:30:00,9.69,"mg/L","G"
"232","FRK","DissolvedOxygen",2021-01-03 09:45:00,9.72,"mg/L","G"
"233","FRK","DissolvedOxygen",2021-01-03 10:00:00,9.71,"mg/L","G"
"234","FRK","DissolvedOxygen",2021-01-03 10:15:00,9.55,"mg/L","G"
"235","FRK","DissolvedOxygen",2021-01-03 10:30:00,9.49,"mg/L","G"
"236","FRK","DissolvedOxygen",2021-01-03 10:45:00,9.46,"mg/L","G"
"237","FRK","DissolvedOxygen",2021-01-03 11:00:00,9.46,"mg/L","G"
"238","FRK","DissolvedOxygen",2021-01-03 11:15:00,9.43,"mg/L","G"
"239","FRK","DissolvedOxygen",2021-01-03 11:30:00,9.41,"mg/L","G"
"240","FRK","DissolvedOxygen",2021-01-03 11:45:00,9.4,"mg/L","G"
"241","FRK","DissolvedOxygen",2021-01-03 12:00:00,9.41,"mg/L","G"
"242","FRK","DissolvedOxygen",2021-01-03 12:15:00,9.43,"mg/L","G"
"243","FRK","DissolvedOxygen",2021-01-03 12:30:00,9.45,"mg/L","G"
"244","FRK","DissolvedOxygen",2021-01-03 12:45:00,9.45,"mg/L","G"
"245","FRK","DissolvedOxygen",2021-01-03 13:00:00,9.46,"mg/L","G"
"246","FRK","DissolvedOxygen",2021-01-03 13:15:00,9.48,"mg/L","G"
"247","FRK","DissolvedOxygen",2021-01-03 13:30:00,9.47,"mg/L","G"
"248","FRK","DissolvedOxygen",2021-01-03 13:45:00,9.47,"mg/L","G"
"249","FRK","DissolvedOxygen",2021-01-03 14:00:00,9.46,"mg/L","G"
"250","FRK","DissolvedOxygen",2021-01-03 14:15:00,9.45,"mg/L","G"
"251","FRK","DissolvedOxygen",2021-01-03 14:30:00,9.41,"mg/L","G"
"252","FRK","DissolvedOxygen",2021-01-03 14:45:00,9.39,"mg/L","G"
"253","FRK","DissolvedOxygen",2021-01-03 15:00:00,9.39,"mg/L","G"
"254","FRK","DissolvedOxygen",2021-01-03 15:15:00,9.42,"mg/L","G"
"255","FRK","DissolvedOxygen",2021-01-03 15:30:00,9.46,"mg/L","G"
"256","FRK","DissolvedOxygen",2021-01-03 15:45:00,9.46,"mg/L","G"
"257","FRK","DissolvedOxygen",2021-01-03 16:00:00,9.52,"mg/L","G"
"258","FRK","DissolvedOxygen",2021-01-03 16:15:00,9.57,"mg/L","G"
"259","FRK","DissolvedOxygen",2021-01-03 16:30:00,9.61,"mg/L","G"
"260","FRK","DissolvedOxygen",2021-01-03 16:45:00,9.68,"mg/L","G"
"261","FRK","DissolvedOxygen",2021-01-03 17:00:00,9.73,"mg/L","G"
"262","FRK","DissolvedOxygen",2021-01-03 17:15:00,9.76,"mg/L","G"
"263","FRK","DissolvedOxygen",2021-01-03 17:30:00,9.77,"mg/L","G"
"264","FRK","DissolvedOxygen",2021-01-03 17:45:00,9.79,"mg/L","G"
"265","FRK","DissolvedOxygen",2021-01-03 18:00:00,9.83,"mg/L","G"
"266","FRK","DissolvedOxygen",2021-01-03 18:15:00,9.9,"mg/L","G"
"267","FRK","DissolvedOxygen",2021-01-03 18:30:00,9.94,"mg/L","G"
"268","FRK","DissolvedOxygen",2021-01-03 18:45:00,9.96,"mg/L","G"
"269","FRK","DissolvedOxygen",2021-01-03 19:00:00,9.97,"mg/L","G"
"270","FRK","DissolvedOxygen",2021-01-03 19:15:00,9.99,"mg/L","G"
"271","FRK","DissolvedOxygen",2021-01-03 19:30:00,10.03,"mg/L","G"
"272","FRK","DissolvedOxygen",2021-01-03 19:45:00,10.03,"mg/L","G"
"273","FRK","DissolvedOxygen",2021-01-03 20:00:00,10.06,"mg/L","G"
"274","FRK","DissolvedOxygen",2021-01-03 20:15:00,9.93,"mg/L","G"
"275","FRK","DissolvedOxygen",2021-01-03 20:30:00,9.79,"mg/L","G"
"276","FRK","DissolvedOxygen",2021-01-03 20:45:00,9.69,"mg/L","G"
"277","FRK","DissolvedOxygen",2021-01-03 21:00:00,9.58,"mg/L","G"
"278","FRK","DissolvedOxygen",2021-01-03 21:15:00,9.51,"mg/L","G"
"279","FRK","DissolvedOxygen",2021-01-03 21:30:00,9.42,"mg/L","G"
"280","FRK","DissolvedOxygen",2021-01-03 21:45:00,9.36,"mg/L","G"
"281","FRK","DissolvedOxygen",2021-01-03 22:00:00,9.34,"mg/L","G"
"282","FRK","DissolvedOxygen",2021-01-03 22:15:00,9.33,"mg/L","G"
"283","FRK","DissolvedOxygen",2021-01-03 22:30:00,9.32,"mg/L","G"
"284","FRK","DissolvedOxygen",2021-01-03 22:45:00,9.32,"mg/L","G"
"285","FRK","DissolvedOxygen",2021-01-03 23:00:00,9.32,"mg/L","G"
"286","FRK","DissolvedOxygen",2021-01-03 23:15:00,9.32,"mg/L","G"
"287","FRK","DissolvedOxygen",2021-01-03 23:30:00,9.33,"mg/L","G"
"288","FRK","DissolvedOxygen",2021-01-03 23:45:00,9.35,"mg/L","G"
"289","FRK","DissolvedOxygen",2021-01-04 00:00:00,9.37,"mg/L","G"
"290","FRK","DissolvedOxygen",2021-01-04 00:15:00,9.41,"mg/L","G"
"291","FRK","DissolvedOxygen",2021-01-04 00:30:00,9.45,"mg/L","G"
"292","FRK","DissolvedOxygen",2021-01-04 00:45:00,9.51,"mg/L","G"
"293","FRK","DissolvedOxygen",2021-01-04 01:00:00,9.57,"mg/L","G"
"294","FRK","DissolvedOxygen",2021-01-04 01:15:00,9.63,"mg/L","G"
"295","FRK","DissolvedOxygen",2021-01-04 01:30:00,9.67,"mg/L","G"
"296","FRK","DissolvedOxygen",2021-01-04 01:45:00,9.67,"mg/L","G"
"297","FRK","DissolvedOxygen",2021-01-04 02:00:00,9.63,"mg/L","G"
"298","FRK","DissolvedOxygen",2021-01-04 02:15:00,9.58,"mg/L","G"
"299","FRK","DissolvedOxygen",2021-01-04 02:30:00,9.51,"mg/L","G"
"300","FRK","DissolvedOxygen",2021-01-04 02:45:00,9.47,"mg/L","G"
"301","FRK","DissolvedOxygen",2021-01-04 03:00:00,9.44,"mg/L","G"
"302","FRK","DissolvedOxygen",2021-01-04 03:15:00,9.45,"mg/L","G"
"303","FRK","DissolvedOxygen",2021-01-04 03:30:00,9.45,"mg/L","G"
"304","FRK","DissolvedOxygen",2021-01-04 03:45:00,9.42,"mg/L","G"
"305","FRK","DissolvedOxygen",2021-01-04 04:00:00,9.41,"mg/L","G"
"306","FRK","DissolvedOxygen",2021-01-04 04:15:00,9.42,"mg/L","G"
"307","FRK","DissolvedOxygen",2021-01-04 04:30:00,9.48,"mg/L","G"
"308","FRK","DissolvedOxygen",2021-01-04 04:45:00,9.54,"mg/L","G"
"309","FRK","DissolvedOxygen",2021-01-04 05:00:00,9.54,"mg/L","G"
"310","FRK","DissolvedOxygen",2021-01-04 05:15:00,9.49,"mg/L","G"
"311","FRK","DissolvedOxygen",2021-01-04 05:30:00,9.4,"mg/L","G"
"312","FRK","DissolvedOxygen",2021-01-04 05:45:00,9.27,"mg/L","G"
"313","FRK","DissolvedOxygen",2021-01-04 06:00:00,9.19,"mg/L","G"
"314","FRK","DissolvedOxygen",2021-01-04 06:15:00,9.18,"mg/L","G"
"315","FRK","DissolvedOxygen",2021-01-04 06:30:00,9.18,"mg/L","G"
"316","FRK","DissolvedOxygen",2021-01-04 06:45:00,9.22,"mg/L","G"
"317","FRK","DissolvedOxygen",2021-01-04 07:00:00,9.25,"mg/L","G"
"318","FRK","DissolvedOxygen",2021-01-04 07:15:00,9.28,"mg/L","G"
"319","FRK","DissolvedOxygen",2021-01-04 07:30:00,9.34,"mg/L","G"
"320","FRK","DissolvedOxygen",2021-01-04 07:45:00,9.37,"mg/L","G"
"321","FRK","DissolvedOxygen",2021-01-04 08:00:00,9.43,"mg/L","G"
"322","FRK","DissolvedOxygen",2021-01-04 08:15:00,9.5,"mg/L","G"
"323","FRK","DissolvedOxygen",2021-01-04 08:30:00,9.56,"mg/L","G"
"324","FRK","DissolvedOxygen",2021-01-04 08:45:00,9.63,"mg/L","G"
